BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,SALE PRICE
4,HOWARD BEACH,21 OFFICE BUILDINGS                        ,780000.0
4,HOWARD BEACH,44 CONDO PARKING                           ,16000.0
4,JACKSON HEIGHTS,01 ONE FAMILY DWELLINGS                    ,49395388.0
4,JACKSON HEIGHTS,02 TWO FAMILY DWELLINGS                    ,80549647.0
4,JACKSON HEIGHTS,03 THREE FAMILY DWELLINGS                  ,27233488.0
4,JACKSON HEIGHTS,04 TAX CLASS 1 CONDOS                      ,2420000.0
4,JACKSON HEIGHTS,05 TAX CLASS 1 VACANT LAND                 ,90000.0
4,JACKSON HEIGHTS,07 RENTALS - WALKUP APARTMENTS             ,49411991.0
4,JACKSON HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS           ,116591472.0
4,JACKSON HEIGHTS,09 COOPS - WALKUP APARTMENTS               ,23509940.0
4,JACKSON HEIGHTS,10 COOPS - ELEVATOR APARTMENTS             ,129688837.0
4,JACKSON HEIGHTS,12 CONDOS - WALKUP APARTMENTS              ,12760750.0
4,JACKSON HEIGHTS,13 CONDOS - ELEVATOR APARTMENTS            ,16257168.0
4,JACKSON HEIGHTS,14 RENTALS - 4-10 UNIT                     ,3200000.0
4,JACKSON HEIGHTS,21 OFFICE BUILDINGS                        ,900000.0
4,JACKSON HEIGHTS,22 STORE BUILDINGS                         ,7000000.0
4,JACKSON HEIGHTS,29 COMMERCIAL GARAGES                      ,0.0
4,JACKSON HEIGHTS,37 RELIGIOUS FACILITIES                    ,0.0
4,JACKSON HEIGHTS,44 CONDO PARKING                           ,0.0
4,JAMAICA,01 ONE FAMILY DWELLINGS                    ,9591040.0
4,JAMAICA,02 TWO FAMILY DWELLINGS                    ,34151312.0
4,JAMAICA,03 THREE FAMILY DWELLINGS                  ,8393000.0
4,JAMAICA,05 TAX CLASS 1 VACANT LAND                 ,7365000.0
4,JAMAICA,07 RENTALS - WALKUP APARTMENTS             ,4700500.0
4,JAMAICA,08 RENTALS - ELEVATOR APARTMENTS           ,20000000.0
4,JAMAICA,10 COOPS - ELEVATOR APARTMENTS             ,7872745.0
4,JAMAICA,12 CONDOS - WALKUP APARTMENTS              ,760500.0
4,JAMAICA,13 CONDOS - ELEVATOR APARTMENTS            ,5696500.0
4,JAMAICA,14 RENTALS - 4-10 UNIT                     ,2060000.0
4,JAMAICA,21 OFFICE BUILDINGS                        ,576940.0
4,JAMAICA,22 STORE BUILDINGS                         ,44604854.0
4,JAMAICA,25 LUXURY HOTELS                           ,0.0
4,JAMAICA,27 FACTORIES                               ,800000.0
4,JAMAICA,28 COMMERCIAL CONDOS                       ,1813760.0
4,JAMAICA,29 COMMERCIAL GARAGES                      ,7505000.0
4,JAMAICA,30 WAREHOUSES                              ,5230000.0
4,JAMAICA,31 COMMERCIAL VACANT LAND                  ,6896394.0
4,JAMAICA,32 HOSPITAL AND HEALTH FACILITIES          ,0.0
4,JAMAICA,33 EDUCATIONAL FACILITIES                  ,2515000.0
4,JAMAICA,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,950000.0
4,JAMAICA,37 RELIGIOUS FACILITIES                    ,0.0
4,JAMAICA,44 CONDO PARKING                           ,12000.0
4,JAMAICA BAY,01 ONE FAMILY DWELLINGS                    ,2987075.0
4,JAMAICA BAY,02 TWO FAMILY DWELLINGS                    ,815000.0
4,JAMAICA BAY,05 TAX CLASS 1 VACANT LAND                 ,746760.0
4,JAMAICA BAY,41 TAX CLASS 4 - OTHER                     ,290000.0
4,JAMAICA ESTATES,01 ONE FAMILY DWELLINGS                    ,71252308.0
4,JAMAICA ESTATES,02 TWO FAMILY DWELLINGS                    ,1695000.0
4,JAMAICA ESTATES,03 THREE FAMILY DWELLINGS                  ,2855000.0
4,JAMAICA ESTATES,04 TAX CLASS 1 CONDOS                      ,1610000.0
4,JAMAICA ESTATES,05 TAX CLASS 1 VACANT LAND                 ,0.0
4,JAMAICA ESTATES,07 RENTALS - WALKUP APARTMENTS             ,0.0
4,JAMAICA ESTATES,10 COOPS - ELEVATOR APARTMENTS             ,1124500.0
4,JAMAICA ESTATES,13 CONDOS - ELEVATOR APARTMENTS            ,1260880.0
4,JAMAICA ESTATES,22 STORE BUILDINGS                         ,4240000.0
4,JAMAICA ESTATES,33 EDUCATIONAL FACILITIES                  ,0.0
4,JAMAICA ESTATES,44 CONDO PARKING                           ,1000.0
4,JAMAICA HILLS,01 ONE FAMILY DWELLINGS                    ,16794980.0
4,JAMAICA HILLS,02 TWO FAMILY DWELLINGS                    ,15937110.0
4,JAMAICA HILLS,03 THREE FAMILY DWELLINGS                  ,3354850.0
4,JAMAICA HILLS,10 COOPS - ELEVATOR APARTMENTS             ,2797128.0
4,JAMAICA HILLS,22 STORE BUILDINGS                         ,2080000.0
4,KEW GARDENS,01 ONE FAMILY DWELLINGS                    ,28574366.0
4,KEW GARDENS,02 TWO FAMILY DWELLINGS                    ,17183980.0
4,KEW GARDENS,03 THREE FAMILY DWELLINGS                  ,2423000.0
4,KEW GARDENS,06 TAX CLASS 1 - OTHER                     ,0.0
4,KEW GARDENS,07 RENTALS - WALKUP APARTMENTS             ,1390000.0
4,KEW GARDENS,08 RENTALS - ELEVATOR APARTMENTS           ,0.0
4,KEW GARDENS,09 COOPS - WALKUP APARTMENTS               ,425000.0
4,KEW GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,38158592.0
4,KEW GARDENS,12 CONDOS - WALKUP APARTMENTS              ,310000.0
4,KEW GARDENS,13 CONDOS - ELEVATOR APARTMENTS            ,22311437.0
4,KEW GARDENS,17 CONDO COOPS                             ,5363010.0
4,KEW GARDENS,22 STORE BUILDINGS                         ,3500000.0
4,KEW GARDENS,29 COMMERCIAL GARAGES                      ,0.0
4,KEW GARDENS,31 COMMERCIAL VACANT LAND                  ,1400000.0
4,KEW GARDENS,43 CONDO OFFICE BUILDINGS                  ,1605000.0
4,KEW GARDENS,44 CONDO PARKING                           ,0.0
4,KEW GARDENS,46 CONDO STORE BUILDINGS                   ,0.0
4,LAURELTON,01 ONE FAMILY DWELLINGS                    ,66511762.0
4,LAURELTON,02 TWO FAMILY DWELLINGS                    ,28980397.0
4,LAURELTON,03 THREE FAMILY DWELLINGS                  ,812000.0
4,LAURELTON,05 TAX CLASS 1 VACANT LAND                 ,0.0
4,LAURELTON,07 RENTALS - WALKUP APARTMENTS             ,1411442.0
4,LAURELTON,09 COOPS - WALKUP APARTMENTS               ,2209024.0
4,LAURELTON,22 STORE BUILDINGS                         ,0.0
4,LAURELTON,29 COMMERCIAL GARAGES                      ,0.0
4,LITTLE NECK,01 ONE FAMILY DWELLINGS                    ,67093937.0
4,LITTLE NECK,02 TWO FAMILY DWELLINGS                    ,12043624.0
4,LITTLE NECK,03 THREE FAMILY DWELLINGS                  ,3233999.0
4,LITTLE NECK,04 TAX CLASS 1 CONDOS                      ,1050000.0
4,LITTLE NECK,05 TAX CLASS 1 VACANT LAND                 ,813393.0
4,LITTLE NECK,06 TAX CLASS 1 - OTHER                     ,795000.0
4,LITTLE NECK,07 RENTALS - WALKUP APARTMENTS             ,1200000.0
4,LITTLE NECK,09 COOPS - WALKUP APARTMENTS               ,17806100.0
4,LITTLE NECK,10 COOPS - ELEVATOR APARTMENTS             ,4730421.0
4,LITTLE NECK,17 CONDO COOPS                             ,1221186.0
4,LITTLE NECK,21 OFFICE BUILDINGS                        ,2000000.0
4,LITTLE NECK,22 STORE BUILDINGS                         ,6135000.0
4,LITTLE NECK,29 COMMERCIAL GARAGES                      ,1200000.0
4,LITTLE NECK,31 COMMERCIAL VACANT LAND                  ,0.0
4,LONG ISLAND CITY,01 ONE FAMILY DWELLINGS                    ,3070001.0
4,LONG ISLAND CITY,02 TWO FAMILY DWELLINGS                    ,45709593.0
4,LONG ISLAND CITY,03 THREE FAMILY DWELLINGS                  ,26199499.0
4,LONG ISLAND CITY,05 TAX CLASS 1 VACANT LAND                 ,3300000.0
4,LONG ISLAND CITY,07 RENTALS - WALKUP APARTMENTS             ,26353156.0
4,LONG ISLAND CITY,08 RENTALS - ELEVATOR APARTMENTS           ,0.0
4,LONG ISLAND CITY,10 COOPS - ELEVATOR APARTMENTS             ,16255000.0
4,LONG ISLAND CITY,12 CONDOS - WALKUP APARTMENTS              ,4397000.0
4,LONG ISLAND CITY,13 CONDOS - ELEVATOR APARTMENTS            ,213379647.0
4,LONG ISLAND CITY,14 RENTALS - 4-10 UNIT                     ,1875000.0
4,LONG ISLAND CITY,21 OFFICE BUILDINGS                        ,64511999.0
4,LONG ISLAND CITY,22 STORE BUILDINGS                         ,2900000.0
4,LONG ISLAND CITY,23 LOFT BUILDINGS                          ,5000000.0
4,LONG ISLAND CITY,27 FACTORIES                               ,364105001.0
4,LONG ISLAND CITY,28 COMMERCIAL CONDOS                       ,2290838.0
4,LONG ISLAND CITY,29 COMMERCIAL GARAGES                      ,129655580.0
4,LONG ISLAND CITY,30 WAREHOUSES                              ,106438422.0
4,LONG ISLAND CITY,31 COMMERCIAL VACANT LAND                  ,180939705.0
4,LONG ISLAND CITY,37 RELIGIOUS FACILITIES                    ,5350000.0
4,LONG ISLAND CITY,41 TAX CLASS 4 - OTHER                     ,0.0
4,LONG ISLAND CITY,43 CONDO OFFICE BUILDINGS                  ,1405000.0
4,LONG ISLAND CITY,44 CONDO PARKING                           ,1179935.0
4,LONG ISLAND CITY,46 CONDO STORE BUILDINGS                   ,330000.0
4,LONG ISLAND CITY,47 CONDO NON-BUSINESS STORAGE              ,64950.0
4,LONG ISLAND CITY,48 CONDO TERRACES/GARDENS/CABANAS          ,45630.0
4,MASPETH,01 ONE FAMILY DWELLINGS                    ,37872953.0
4,MASPETH,02 TWO FAMILY DWELLINGS                    ,74643991.0
4,MASPETH,03 THREE FAMILY DWELLINGS                  ,21859956.0
4,MASPETH,04 TAX CLASS 1 CONDOS                      ,0.0
4,MASPETH,05 TAX CLASS 1 VACANT LAND                 ,1890000.0
4,MASPETH,06 TAX CLASS 1 - OTHER                     ,200000.0
4,MASPETH,07 RENTALS - WALKUP APARTMENTS             ,5739900.0
4,MASPETH,10 COOPS - ELEVATOR APARTMENTS             ,4081888.0
4,MASPETH,12 CONDOS - WALKUP APARTMENTS              ,345000.0
4,MASPETH,14 RENTALS - 4-10 UNIT                     ,0.0
4,MASPETH,21 OFFICE BUILDINGS                        ,5272000.0
4,MASPETH,22 STORE BUILDINGS                         ,1299000.0
4,MASPETH,27 FACTORIES                               ,15300000.0
4,MASPETH,29 COMMERCIAL GARAGES                      ,0.0
4,MASPETH,30 WAREHOUSES                              ,48166885.0
4,MASPETH,31 COMMERCIAL VACANT LAND                  ,8550000.0
4,MASPETH,41 TAX CLASS 4 - OTHER                     ,152500.0
4,MASPETH,43 CONDO OFFICE BUILDINGS                  ,590000.0
4,MASPETH,44 CONDO PARKING                           ,0.0
4,MIDDLE VILLAGE,01 ONE FAMILY DWELLINGS                    ,100023565.0
4,MIDDLE VILLAGE,02 TWO FAMILY DWELLINGS                    ,64029057.0
4,MIDDLE VILLAGE,03 THREE FAMILY DWELLINGS                  ,19998020.0
4,MIDDLE VILLAGE,04 TAX CLASS 1 CONDOS                      ,2008000.0
4,MIDDLE VILLAGE,05 TAX CLASS 1 VACANT LAND                 ,1250000.0
4,MIDDLE VILLAGE,06 TAX CLASS 1 - OTHER                     ,0.0
4,MIDDLE VILLAGE,07 RENTALS - WALKUP APARTMENTS             ,3728500.0
4,MIDDLE VILLAGE,10 COOPS - ELEVATOR APARTMENTS             ,1733000.0
4,MIDDLE VILLAGE,12 CONDOS - WALKUP APARTMENTS              ,1360000.0
4,MIDDLE VILLAGE,13 CONDOS - ELEVATOR APARTMENTS            ,3705780.0
4,MIDDLE VILLAGE,21 OFFICE BUILDINGS                        ,1450000.0
4,MIDDLE VILLAGE,22 STORE BUILDINGS                         ,20950000.0
4,MIDDLE VILLAGE,27 FACTORIES                               ,4271000.0
4,MIDDLE VILLAGE,29 COMMERCIAL GARAGES                      ,650000.0
4,MIDDLE VILLAGE,35 INDOOR PUBLIC AND CULTURAL FACILITIES   ,1225000.0
4,MIDDLE VILLAGE,43 CONDO OFFICE BUILDINGS                  ,1236422.0
4,MIDDLE VILLAGE,44 CONDO PARKING                           ,83088.0
4,NEPONSIT,01 ONE FAMILY DWELLINGS                    ,20064460.0
4,NEPONSIT,05 TAX CLASS 1 VACANT LAND                 ,1650000.0
4,OAKLAND GARDENS,01 ONE FAMILY DWELLINGS                    ,47440419.0
4,OAKLAND GARDENS,02 TWO FAMILY DWELLINGS                    ,11516000.0
4,OAKLAND GARDENS,03 THREE FAMILY DWELLINGS                  ,0.0
4,OAKLAND GARDENS,04 TAX CLASS 1 CONDOS                      ,10933459.0
4,OAKLAND GARDENS,05 TAX CLASS 1 VACANT LAND                 ,0.0
4,OAKLAND GARDENS,09 COOPS - WALKUP APARTMENTS               ,31621749.0
4,OAKLAND GARDENS,10 COOPS - ELEVATOR APARTMENTS             ,19680800.0
4,OAKLAND GARDENS,12 CONDOS - WALKUP APARTMENTS              ,3729500.0
4,OAKLAND GARDENS,22 STORE BUILDINGS                         ,15075000.0
4,OAKLAND GARDENS,44 CONDO PARKING                           ,649000.0
4,OZONE PARK,01 ONE FAMILY DWELLINGS                    ,57466167.0
4,OZONE PARK,02 TWO FAMILY DWELLINGS                    ,92263881.0
4,OZONE PARK,03 THREE FAMILY DWELLINGS                  ,14974260.0
4,OZONE PARK,04 TAX CLASS 1 CONDOS                      ,4831700.0
4,OZONE PARK,05 TAX CLASS 1 VACANT LAND                 ,2885000.0
4,OZONE PARK,06 TAX CLASS 1 - OTHER                     ,0.0
4,OZONE PARK,07 RENTALS - WALKUP APARTMENTS             ,44162499.0
4,OZONE PARK,12 CONDOS - WALKUP APARTMENTS              ,489000.0
4,OZONE PARK,21 OFFICE BUILDINGS                        ,470000.0
4,OZONE PARK,22 STORE BUILDINGS                         ,2262501.0
4,OZONE PARK,26 OTHER HOTELS                            ,0.0
4,OZONE PARK,29 COMMERCIAL GARAGES                      ,2022500.0
4,OZONE PARK,30 WAREHOUSES                              ,1450000.0
4,OZONE PARK,31 COMMERCIAL VACANT LAND                  ,250000.0
4,OZONE PARK,41 TAX CLASS 4 - OTHER                     ,330000.0
4,OZONE PARK,44 CONDO PARKING                           ,1000.0
4,OZONE PARK,46 CONDO STORE BUILDINGS                   ,0.0
4,OZONE PARK,48 CONDO TERRACES/GARDENS/CABANAS          ,0.0
4,QUEENS VILLAGE,01 ONE FAMILY DWELLINGS                    ,123384843.0
4,QUEENS VILLAGE,02 TWO FAMILY DWELLINGS                    ,39779713.0
4,QUEENS VILLAGE,03 THREE FAMILY DWELLINGS                  ,6514500.0
4,QUEENS VILLAGE,05 TAX CLASS 1 VACANT LAND                 ,10000.0
4,QUEENS VILLAGE,07 RENTALS - WALKUP APARTMENTS             ,0.0
4,QUEENS VILLAGE,09 COOPS - WALKUP APARTMENTS               ,8580709.0
4,QUEENS VILLAGE,10 COOPS - ELEVATOR APARTMENTS             ,270341.0
4,QUEENS VILLAGE,14 RENTALS - 4-10 UNIT                     ,2055000.0
4,QUEENS VILLAGE,22 STORE BUILDINGS                         ,1217010.0
4,QUEENS VILLAGE,29 COMMERCIAL GARAGES                      ,2220000.0
4,QUEENS VILLAGE,31 COMMERCIAL VACANT LAND                  ,700000.0
4,QUEENS VILLAGE,32 HOSPITAL AND HEALTH FACILITIES          ,1025000.0
4,QUEENS VILLAGE,38 ASYLUMS AND HOMES                       ,0.0
4,REGO PARK,01 ONE FAMILY DWELLINGS                    ,48875009.0
4,REGO PARK,02 TWO FAMILY DWELLINGS                    ,26283010.0
4,REGO PARK,03 THREE FAMILY DWELLINGS                  ,10676000.0
4,REGO PARK,04 TAX CLASS 1 CONDOS                      ,692000.0
4,REGO PARK,05 TAX CLASS 1 VACANT LAND                 ,0.0
4,REGO PARK,07 RENTALS - WALKUP APARTMENTS             ,2366714.0
4,REGO PARK,08 RENTALS - ELEVATOR APARTMENTS           ,0.0
4,REGO PARK,09 COOPS - WALKUP APARTMENTS               ,608000.0
4,REGO PARK,10 COOPS - ELEVATOR APARTMENTS             ,80902815.0
4,REGO PARK,13 CONDOS - ELEVATOR APARTMENTS            ,32497015.0
4,REGO PARK,14 RENTALS - 4-10 UNIT                     ,0.0
4,REGO PARK,17 CONDO COOPS                             ,17785735.0
4,REGO PARK,21 OFFICE BUILDINGS                        ,141874900.0
4,REGO PARK,22 STORE BUILDINGS                         ,0.0
4,REGO PARK,29 COMMERCIAL GARAGES                      ,500000.0
4,REGO PARK,33 EDUCATIONAL FACILITIES                  ,975000.0
4,REGO PARK,38 ASYLUMS AND HOMES                       ,4733286.0
4,REGO PARK,43 CONDO OFFICE BUILDINGS                  ,500000.0
4,REGO PARK,44 CONDO PARKING                           ,36000.0
4,REGO PARK,46 CONDO STORE BUILDINGS                   ,380000.0
4,RICHMOND HILL,01 ONE FAMILY DWELLINGS                    ,83044058.0
4,RICHMOND HILL,02 TWO FAMILY DWELLINGS                    ,116442158.0
4,RICHMOND HILL,03 THREE FAMILY DWELLINGS                  ,20895037.0
4,RICHMOND HILL,05 TAX CLASS 1 VACANT LAND                 ,0.0
4,RICHMOND HILL,06 TAX CLASS 1 - OTHER                     ,0.0
4,RICHMOND HILL,07 RENTALS - WALKUP APARTMENTS             ,3697000.0
4,RICHMOND HILL,10 COOPS - ELEVATOR APARTMENTS             ,487000.0
4,RICHMOND HILL,14 RENTALS - 4-10 UNIT                     ,3910000.0
4,RICHMOND HILL,21 OFFICE BUILDINGS                        ,7690000.0
4,RICHMOND HILL,22 STORE BUILDINGS                         ,16059000.0
4,RICHMOND HILL,27 FACTORIES                               ,21316000.0
4,RICHMOND HILL,29 COMMERCIAL GARAGES                      ,0.0
4,RICHMOND HILL,30 WAREHOUSES                              ,2460000.0
4,RICHMOND HILL,31 COMMERCIAL VACANT LAND                  ,0.0
4,RICHMOND HILL,32 HOSPITAL AND HEALTH FACILITIES          ,0.0
4,RICHMOND HILL,37 RELIGIOUS FACILITIES                    ,0.0
4,RICHMOND HILL,41 TAX CLASS 4 - OTHER                     ,4500000.0
4,RIDGEWOOD,01 ONE FAMILY DWELLINGS                    ,11134000.0
4,RIDGEWOOD,02 TWO FAMILY DWELLINGS                    ,65904059.0
4,RIDGEWOOD,03 THREE FAMILY DWELLINGS                  ,19759000.0
4,RIDGEWOOD,04 TAX CLASS 1 CONDOS                      ,1238000.0
4,RIDGEWOOD,05 TAX CLASS 1 VACANT LAND                 ,100000.0
4,RIDGEWOOD,07 RENTALS - WALKUP APARTMENTS             ,75401638.0
4,RIDGEWOOD,12 CONDOS - WALKUP APARTMENTS              ,6232800.0
4,RIDGEWOOD,13 CONDOS - ELEVATOR APARTMENTS            ,4836815.0
4,RIDGEWOOD,14 RENTALS - 4-10 UNIT                     ,7849020.0
4,RIDGEWOOD,22 STORE BUILDINGS                         ,1637500.0
4,RIDGEWOOD,27 FACTORIES                               ,3400000.0
4,RIDGEWOOD,29 COMMERCIAL GARAGES                      ,2450000.0
4,RIDGEWOOD,30 WAREHOUSES                              ,1550000.0
4,RIDGEWOOD,38 ASYLUMS AND HOMES                       ,4000000.0
4,RIDGEWOOD,41 TAX CLASS 4 - OTHER                     ,950000.0
4,RIDGEWOOD,44 CONDO PARKING                           ,291500.0
4,RIDGEWOOD,47 CONDO NON-BUSINESS STORAGE              ,0.0
4,ROCKAWAY PARK,01 ONE FAMILY DWELLINGS                    ,2530000.0
4,ROCKAWAY PARK,02 TWO FAMILY DWELLINGS                    ,5350000.0
4,ROCKAWAY PARK,03 THREE FAMILY DWELLINGS                  ,2820000.0
4,ROCKAWAY PARK,04 TAX CLASS 1 CONDOS                      ,1473009.0
4,ROCKAWAY PARK,05 TAX CLASS 1 VACANT LAND                 ,448000.0
4,ROCKAWAY PARK,07 RENTALS - WALKUP APARTMENTS             ,2441282.0
4,ROCKAWAY PARK,10 COOPS - ELEVATOR APARTMENTS             ,2841055.0
4,ROCKAWAY PARK,12 CONDOS - WALKUP APARTMENTS              ,2342500.0
4,ROCKAWAY PARK,13 CONDOS - ELEVATOR APARTMENTS            ,3848000.0
4,ROCKAWAY PARK,14 RENTALS - 4-10 UNIT                     ,0.0
4,ROCKAWAY PARK,15 CONDOS - 2-10 UNIT RESIDENTIAL          ,220000.0
4,ROCKAWAY PARK,16 CONDOS - 2-10 UNIT WITH COMMERCIAL UNIT ,0.0
4,ROCKAWAY PARK,22 STORE BUILDINGS                         ,2236300.0
4,ROCKAWAY PARK,31 COMMERCIAL VACANT LAND                  ,0.0
4,ROCKAWAY PARK,41 TAX CLASS 4 - OTHER                     ,3000000.0
4,ROCKAWAY PARK,44 CONDO PARKING                           ,460000.0
4,ROSEDALE,01 ONE FAMILY DWELLINGS                    ,53837523.0
4,ROSEDALE,02 TWO FAMILY DWELLINGS                    ,78618999.0
4,ROSEDALE,03 THREE FAMILY DWELLINGS                  ,3924101.0
4,ROSEDALE,04 TAX CLASS 1 CONDOS                      ,390000.0
4,ROSEDALE,05 TAX CLASS 1 VACANT LAND                 ,866000.0
4,ROSEDALE,22 STORE BUILDINGS                         ,3465000.0
4,ROSEDALE,32 HOSPITAL AND HEALTH FACILITIES          ,0.0
4,ROSEDALE,41 TAX CLASS 4 - OTHER                     ,240000.0
4,SO. JAMAICA-BAISLEY PARK,01 ONE FAMILY DWELLINGS                    ,108367967.0
4,SO. JAMAICA-BAISLEY PARK,02 TWO FAMILY DWELLINGS                    ,68374045.0
4,SO. JAMAICA-BAISLEY PARK,03 THREE FAMILY DWELLINGS                  ,1482500.0
4,SO. JAMAICA-BAISLEY PARK,05 TAX CLASS 1 VACANT LAND                 ,1246000.0
4,SO. JAMAICA-BAISLEY PARK,06 TAX CLASS 1 - OTHER                     ,0.0
4,SO. JAMAICA-BAISLEY PARK,07 RENTALS - WALKUP APARTMENTS             ,760000.0
4,SO. JAMAICA-BAISLEY PARK,14 RENTALS - 4-10 UNIT                     ,750000.0
4,SO. JAMAICA-BAISLEY PARK,22 STORE BUILDINGS                         ,1215000.0
4,SO. JAMAICA-BAISLEY PARK,26 OTHER HOTELS                            ,58070000.0
4,SO. JAMAICA-BAISLEY PARK,29 COMMERCIAL GARAGES                      ,794015.0
4,SOUTH JAMAICA,01 ONE FAMILY DWELLINGS                    ,59896491.0
4,SOUTH JAMAICA,02 TWO FAMILY DWELLINGS                    ,79836812.0
4,SOUTH JAMAICA,03 THREE FAMILY DWELLINGS                  ,7278997.0
4,SOUTH JAMAICA,04 TAX CLASS 1 CONDOS                      ,435000.0
4,SOUTH JAMAICA,05 TAX CLASS 1 VACANT LAND                 ,1971287.0
4,SOUTH JAMAICA,06 TAX CLASS 1 - OTHER                     ,1000.0
4,SOUTH JAMAICA,07 RENTALS - WALKUP APARTMENTS             ,635000.0
4,SOUTH JAMAICA,14 RENTALS - 4-10 UNIT                     ,1890000.0
4,SOUTH JAMAICA,21 OFFICE BUILDINGS                        ,650000.0
4,SOUTH JAMAICA,22 STORE BUILDINGS                         ,5900000.0
4,SOUTH JAMAICA,27 FACTORIES                               ,0.0
4,SOUTH JAMAICA,29 COMMERCIAL GARAGES                      ,0.0
4,SOUTH JAMAICA,30 WAREHOUSES                              ,2500000.0
4,SOUTH JAMAICA,31 COMMERCIAL VACANT LAND                  ,354562.0
4,SOUTH JAMAICA,41 TAX CLASS 4 - OTHER                     ,0.0
4,SOUTH OZONE PARK,01 ONE FAMILY DWELLINGS                    ,95793633.0
4,SOUTH OZONE PARK,02 TWO FAMILY DWELLINGS                    ,73656161.0
4,SOUTH OZONE PARK,03 THREE FAMILY DWELLINGS                  ,4133000.0
4,SOUTH OZONE PARK,05 TAX CLASS 1 VACANT LAND                 ,1150879.0
4,SOUTH OZONE PARK,06 TAX CLASS 1 - OTHER                     ,439000.0
4,SOUTH OZONE PARK,07 RENTALS - WALKUP APARTMENTS             ,770000.0
4,SOUTH OZONE PARK,12 CONDOS - WALKUP APARTMENTS              ,314500.0
4,SOUTH OZONE PARK,14 RENTALS - 4-10 UNIT                     ,600000.0
4,SOUTH OZONE PARK,21 OFFICE BUILDINGS                        ,1100000.0
4,SOUTH OZONE PARK,22 STORE BUILDINGS                         ,5480000.0
4,SOUTH OZONE PARK,29 COMMERCIAL GARAGES                      ,1085000.0
4,SPRINGFIELD GARDENS,01 ONE FAMILY DWELLINGS                    ,88818184.0
4,SPRINGFIELD GARDENS,02 TWO FAMILY DWELLINGS                    ,79950332.0
4,SPRINGFIELD GARDENS,03 THREE FAMILY DWELLINGS                  ,620000.0
4,SPRINGFIELD GARDENS,04 TAX CLASS 1 CONDOS                      ,554990.0
4,SPRINGFIELD GARDENS,05 TAX CLASS 1 VACANT LAND                 ,4808460.0
4,SPRINGFIELD GARDENS,06 TAX CLASS 1 - OTHER                     ,490000.0
4,SPRINGFIELD GARDENS,07 RENTALS - WALKUP APARTMENTS             ,308000.0
4,SPRINGFIELD GARDENS,09 COOPS - WALKUP APARTMENTS               ,126588.0
4,SPRINGFIELD GARDENS,21 OFFICE BUILDINGS                        ,10325000.0
4,SPRINGFIELD GARDENS,22 STORE BUILDINGS                         ,0.0
4,SPRINGFIELD GARDENS,29 COMMERCIAL GARAGES                      ,4836000.0
4,SPRINGFIELD GARDENS,30 WAREHOUSES                              ,12560000.0
4,SPRINGFIELD GARDENS,31 COMMERCIAL VACANT LAND                  ,121758.0
4,SPRINGFIELD GARDENS,32 HOSPITAL AND HEALTH FACILITIES          ,3100000.0
4,ST. ALBANS,01 ONE FAMILY DWELLINGS                    ,108150939.0
4,ST. ALBANS,02 TWO FAMILY DWELLINGS                    ,53435731.0
4,ST. ALBANS,03 THREE FAMILY DWELLINGS                  ,1565000.0
4,ST. ALBANS,05 TAX CLASS 1 VACANT LAND                 ,595100.0
4,ST. ALBANS,06 TAX CLASS 1 - OTHER                     ,247000.0
4,ST. ALBANS,07 RENTALS - WALKUP APARTMENTS             ,993356.0
4,ST. ALBANS,14 RENTALS - 4-10 UNIT                     ,1025000.0
4,ST. ALBANS,21 OFFICE BUILDINGS                        ,400000.0
4,ST. ALBANS,22 STORE BUILDINGS                         ,7394745.0
4,ST. ALBANS,29 COMMERCIAL GARAGES                      ,1630000.0
4,ST. ALBANS,30 WAREHOUSES                              ,1625000.0
4,ST. ALBANS,33 EDUCATIONAL FACILITIES                  ,0.0
4,ST. ALBANS,37 RELIGIOUS FACILITIES                    ,0.0
4,SUNNYSIDE,01 ONE FAMILY DWELLINGS                    ,12611750.0
4,SUNNYSIDE,02 TWO FAMILY DWELLINGS                    ,27322410.0
4,SUNNYSIDE,03 THREE FAMILY DWELLINGS                  ,12021000.0
4,SUNNYSIDE,06 TAX CLASS 1 - OTHER                     ,210000.0
4,SUNNYSIDE,07 RENTALS - WALKUP APARTMENTS             ,45771884.0
4,SUNNYSIDE,08 RENTALS - ELEVATOR APARTMENTS           ,29943373.0
4,SUNNYSIDE,09 COOPS - WALKUP APARTMENTS               ,2696000.0
4,SUNNYSIDE,10 COOPS - ELEVATOR APARTMENTS             ,28897731.0
4,SUNNYSIDE,13 CONDOS - ELEVATOR APARTMENTS            ,10071005.0
4,SUNNYSIDE,14 RENTALS - 4-10 UNIT                     ,3230000.0
4,SUNNYSIDE,17 CONDO COOPS                             ,487000.0
4,SUNNYSIDE,22 STORE BUILDINGS                         ,4100000.0
4,SUNNYSIDE,26 OTHER HOTELS                            ,1400000.0
4,SUNNYSIDE,27 FACTORIES                               ,5625000.0
4,SUNNYSIDE,29 COMMERCIAL GARAGES                      ,4295164.0
4,SUNNYSIDE,44 CONDO PARKING                           ,0.0
4,WHITESTONE,01 ONE FAMILY DWELLINGS                    ,124264015.0
